"source","text","nwords","contains_url","sentiment","dow","day","hour"
"iOS","We are asking law enforcement to check for dishonest early voting in Florida- on behalf of little Marco Rubio. 
No way to run a country!",25,FALSE,"negative","Saturday",71,13.1177777777777
"Android","The last person that Hillary or Bernie want to run against is Donald Trump --- and that is fact!",19,FALSE,"surprise","Saturday",71,13.4155555555556
"iOS","It is Clinton and Sanders people who disrupted my rally in Chicago - and then they say I must talk to my people. Phony politicians!",25,FALSE,"anger","Saturday",71,13.6125000000001
"iOS","Just finished my second speech. 20K in Dayton &amp; 25K in Cleveland- perfectly behaved crowd. Thanks- I love you, Ohio! https://t.co/IDmwG5FQsw",21,TRUE,"positive","Saturday",71,15.3583333333332
"iOS","#EndCommonCore #Trump2016
Video: https://t.co/krYK2DiAlh https://t.co/RAH45igqJI",4,TRUE,NA,"Saturday",71,17.3619444444446
"Android","Do the people of Ohio know that John Kasich is STRONGLY in favor of Common Core! In other words, education of your children from D.C. No way",27,FALSE,"negative","Saturday",71,17.7997222222223
"iOS","USSS did an excellent job stopping the maniac running to the stage. He has ties to ISIS. Should be in jail! https://t.co/tkzbHg7wyD?ssr=true",22,TRUE,"positive","Saturday",71,18.6991666666667
"iOS","Wow, Kasich didn't qualify to run in the state of Pennsylvania, not enough signatures. Big problem!",16,FALSE,NA,"Saturday",71,22.501111111111
"Android","Bernie Sanders is lying when he says his disruptors aren't told to go to my events. Be careful Bernie, or my supporters will go to yours!",26,FALSE,"anger","Sunday",72,6.8122222222222
"Android","Ohio Gov.Kasich voted for NAFTA, from which Ohio has never recovered. Now he wants TPP, which will be even worse. Ohio steel and coal dying!",25,FALSE,"fear","Sunday",72,6.97138888888901
"Android","Gov.Kasich of Ohio just stated on a morning show that he doesn't watch politics or anything on television, he only watches the @GolfChannel",23,FALSE,"anger","Sunday",72,9.82888888888897
"iOS","Thank you Kevin. With unification of the party, Republican wins will be massive! 
https://t.co/1rmyCGSlsV",14,TRUE,"anticipation","Sunday",72,12.108611111111
"iOS","Carly Fiorina- I agree! Ted Cruz is just another politician. All talk- no action!
https://t.co/08xkEBD8Be",14,TRUE,"positive","Sunday",72,12.1166666666667
"iOS","Because Gov. Kasich cannot run in the state of Pennsylvania-he cannot win the nomination- &amp; should not be allowed to compete in Ohio on Tue.",25,FALSE,"positive","Sunday",72,13.4388888888888
"Android","The failing @nytimes is truly one of the worst newspapers. They knowingly write lies and never even call to fact check. Really bad people!",24,FALSE,"anger","Sunday",72,13.8852777777779
"iOS","LYIN' TED https://t.co/Q0qXDGCN1l",3,TRUE,NA,"Sunday",72,15.5466666666666
"iOS","Just received from @PeteRose_14. 
Thank you Pete! #VoteTrump on 
Tuesday Ohio! #Trump2016
#MakeAmericaGreatAgain https://t.co/UvP03n7dQq",13,TRUE,"positive","Sunday",72,19.2280555555556
"iOS","We don't have a country- if we don't have borders. #VoteTrump 
Video: https://t.co/wG4RgOi1bW https://t.co/oAXBvcKIsr",14,TRUE,NA,"Monday",73,7.92444444444448
"iOS","Look forward to being in Tampa this afternoon. Wonderful crowds. Thank you, Florida!",13,FALSE,"positive","Monday",73,10.4041666666667
"iOS","Leaving the great people of North Carolina. Amazing event. Heading to Tampa now! #VoteTrump",14,FALSE,NA,"Monday",73,11.9350000000001
"iOS","Gov Kasich voted for NAFTA, which devastated Ohio and is now pushing TPP hard- bad for American workers!",18,FALSE,"anger","Monday",73,11.9886111111111
"iOS","Kasich has helped decimate the coal and steel industries in Ohio. I will bring them back! #MakeAmericaGreatAgain",17,FALSE,NA,"Monday",73,11.9977777777777
"iOS","THANK YOU - Youngstown, Ohio! I love you! Get out &amp; #VoteTrump tomorrow. #Trump2016 https://t.co/OReGiIS6TF",15,TRUE,"anticipation","Monday",73,19.8024999999999
"iOS","Sadly, this kind of stuff even happened to Ronald Reagan. There is nothing nice about it! #MakeAmericaGreatAgain 
https://t.co/jC7cn1v18u",18,TRUE,"negative","Monday",73,20.1880555555557
"Android","Kasich voted for NAFTA, a disaster for Ohio, and now wants the even worse TPP approved. Vote Trump and end this madness!",22,FALSE,"negative","Tuesday",73,23.1666666666665
"Android","Rubio is weak on illegal immigration, with the worst voting record in the U.S. Senate in many years. He will never MAKE AMERICA GREAT AGAIN!",25,FALSE,"anger","Tuesday",73,23.3555555555557
"Android","I will bring our jobs back to America, fix our military and take care of our vets, end Common Core and ObamaCare, protect 2nd A, build WALL",27,FALSE,"positive","Tuesday",74,5.43138888888905
"Android","Please remember, I am the ONLY candidate who is self-funding his campaign. Kasich, Rubio and Cruz are all bought and paid for by lobbyists!",24,FALSE,"positive","Tuesday",74,5.65166666666676
"Android","Don't reward Mitt Romney, who let us all down in the last presidential race, by voting for Kasich (who voted for NAFTA, open borders etc.).",25,FALSE,"anticipation","Tuesday",74,6.52944444444438
"iOS","Good morning Ohio! Some additional information from my daughter, @IvankaTrump! #VoteTrump #SuperTuesday https://t.co/H7sBEnSpYq",13,TRUE,"positive","Tuesday",74,7.16944444444448
"iOS","Just in, big news- I have been declared the winner of the CNMI Rep Caucus with 72.8% of the vote! Thank you! #SuperTuesday #VoteTrump",24,FALSE,"anticipation","Tuesday",74,7.643611111111
"Android","North Carolina lost 300,000 manufacturing jobs and Ohio lost 400,000 since 2000. Going to Mexico etc. NO MORE IF I WIN, WE WILL BRING BACK!",25,FALSE,"negative","Tuesday",74,8.62333333333322
"iOS","#VoteTrump #SuperTuesday
<U+2705>Florida
<U+2705>Illinois
<U+2705>Missouri
<U+2705>North Carolina
<U+2705>Ohio 
#TrumpTrain 
https://t.co/zyRctsFmSq https://t.co/kxrn0ev4UF",6,TRUE,NA,"Tuesday",74,8.72361111111104
"Android","Watching John Kasich being interviewed - acting so innocent and like such a nice guy. Remember him in second debate, until I put him down.",25,FALSE,"positive","Tuesday",74,9.8947222222223
"Android","Ohio is losing jobs to Mexico, now losing Ford (and many others). Kasich is weak on illegal immigration. We need strong borders now!",23,FALSE,"anger","Tuesday",74,10.0594444444446
"Android","In presidential voting so far, John Kasich is ZERO for 22. So why would he be a good candidate? Hillary would beat him, I will beat Hillary!",27,FALSE,"disgust","Tuesday",74,11.0658333333332
"Android","I will bring our jobs back to the U.S., and keep our companies from leaving. Nobody else can do it. Our economy will ""sing"" again.",25,FALSE,"trust","Tuesday",74,11.2711111111113
"Android","A lot of complaints from people saying my name is not on the ballot in various places in Florida? Hope this is false.",23,FALSE,"anticipation","Tuesday",74,14.1866666666665
"Android","Word is that, despite a record amount spent on negative and phony ads, I had a massive victory in Florida. Numbers out soon!",23,FALSE,"negative","Tuesday",74,18.1163888888888
"Android","Can't watch Crazy Megyn anymore. Talks about me at 43% but never mentions that there are four people in race. With two people, big &amp; over!",26,FALSE,"fear","Tuesday",74,19.0844444444446
"iOS","Thank you, Northern Mariana Islands!#SuperTuesday #Trump2016 
#MakeAmericaGreatAgain https://t.co/OoP4mls4lp",8,TRUE,NA,"Tuesday",74,19.0863888888889
"iOS","Thank you, Florida! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 https://t.co/nzhnLQXrZg",7,TRUE,NA,"Tuesday",74,19.0927777777778
"Android","Watching other networks and local news. Really good night! Crazy @megynkelly is unwatchable.",13,FALSE,"anger","Tuesday",74,19.1522222222222
"iOS","Thank you, North Carolina! #Trump2016 #SuperTuesday  
#MakeAmericaGreatAgain https://t.co/hd4wtDonIB",8,TRUE,NA,"Tuesday",74,20.5658333333334
"iOS","Thank you Illinois! #SuperTuesday 
#MakeAmericaGreatAgain #Trump2016 https://t.co/vcfstc6Wnb",7,TRUE,NA,"Tuesday",74,20.8144444444443
"iOS","I only wish my wonderful daughter Tiffany could have been with us at 
Mar-a-Lago for our great election victory. She is a winner!",23,FALSE,"joy","Tuesday",74,21.5650000000002
"iOS","Thank you Marco, I agree! https://t.co/PTfFzFno9p",6,TRUE,"positive","Tuesday",74,22.2691666666668
"Android","Will be interviewed on @GMA at 7:00 A.M. Big wins last night!",12,FALSE,NA,"Wednesday",75,5.47972222222222
"Android","Will be interviewed on @NewDay on @CNN at 7:15 A.M.",10,FALSE,NA,"Wednesday",75,5.50388888888881
"Android","Will be interviewed on @Morning_Joe at 7:40. ENJOY!",8,FALSE,"anticipation","Wednesday",75,6.59249999999997
"Android","I will be interviewed on @foxandfriends at 8:30 A.M. ENJOY!",10,FALSE,"anticipation","Wednesday",75,7.03361111111121
